ENSGACG00000000203	scaffold_1078	6812	NA	3.21E-05	TRUE	0.550680157
ENSGACG00000000204	scaffold_195	144807	NA	0.431708903	FALSE	1.037886791
ENSGACG00000000206	scaffold_175	12601	NA	0.108155677	FALSE	1.142136871
ENSGACG00000000207	scaffold_1092	2376	NA	0.001543922	TRUE	0.725610937
ENSGACG00000000209	scaffold_175	71108	NA	1.62E-05	TRUE	0.797876946
ENSGACG00000000210	scaffold_336	4739	NA	8.14E-05	TRUE	2.067326652
ENSGACG00000000212	scaffold_175	88600	NA	0.116211523	FALSE	1.268666512
ENSGACG00000000213	scaffold_517	11379	NA	0.056489723	FALSE	0.688762666
ENSGACG00000000214	scaffold_440	3646	NA	0.550422303	FALSE	0.978639529
ENSGACG00000000216	scaffold_524	10849	NA	0.025381002	FALSE	1.08059089
ENSGACG00000000217	scaffold_686	8321	NA	0.008207248	TRUE	3.978468287
ENSGACG00000000218	scaffold_175	97745	NA	0.884324106	FALSE	0.922927008
ENSGACG00000000219	scaffold_175	105183	NA	0.81534539	FALSE	0.9241749
ENSGACG00000000221	scaffold_334	21591	NA	0.01538808	TRUE	2.437955416
ENSGACG00000000223	scaffold_1153	1135	NA	7.94E-08	TRUE	3.513459908
ENSGACG00000000225	scaffold_175	111724	NA	0.51953566	FALSE	0.976050816
ENSGACG00000000227	scaffold_238	12984	NA	0.368113332	FALSE	0.976317238
ENSGACG00000000228	scaffold_238	19476	NA	0.139622492	FALSE	1.090017787
ENSGACG00000000229	scaffold_363	2475	NA	0.440239464	FALSE	1.801462913
ENSGACG00000000231	scaffold_363	11626	NA	0.301727775	FALSE	1.170237147
ENSGACG00000000232	scaffold_238	32819	NA	0.287942219	FALSE	1.065382816
ENSGACG00000000233	scaffold_114	61868	NA	0.432901376	FALSE	1.058958599
ENSGACG00000000234	scaffold_114	30096	NA	0.99655731	FALSE	0.96802136
ENSGACG00000000235	scaffold_69	18271	NA	0.763384839	FALSE	1.05194447
ENSGACG00000000239	scaffold_114	46503	NA	0.108708125	FALSE	0.58602081
ENSGACG00000000242	scaffold_175	126451	NA	0.9580513	FALSE	0.886136857
ENSGACG00000000246	scaffold_175	129147	NA	0.656639142	FALSE	1.260598749
ENSGACG00000000247	scaffold_920	7013	NA	0.752993809	FALSE	0.931531853
ENSGACG00000000248	scaffold_114	61761	NA	0.067879416	FALSE	1.153090747
ENSGACG00000000249	scaffold_114	68711	NA	0.230188423	FALSE	1.203729836
ENSGACG00000000250	scaffold_69	40309	NA	0.670002867	FALSE	1.056086007
ENSGACG00000000251	scaffold_175	144808	NA	0.022286111	FALSE	1.285535692
ENSGACG00000000252	scaffold_175	153829	NA	0.000389595	TRUE	0.606158875
ENSGACG00000000253	scaffold_114	92301	NA	0.000122038	TRUE	0.81951844
ENSGACG00000000254	scaffold_369	19158	NA	0.000392546	TRUE	0.789216986
ENSGACG00000000255	scaffold_69	50204	NA	0.482754856	FALSE	0.876355819
ENSGACG00000000257	scaffold_69	56576	NA	0.168435241	FALSE	0.852102935
ENSGACG00000000258	scaffold_584	8608	NA	0.592890048	FALSE	1.317583984
ENSGACG00000000260	scaffold_69	96850	NA	0.257850635	FALSE	1.008479551
ENSGACG00000000261	scaffold_175	167823	NA	0.832143151	FALSE	1.086806021
ENSGACG00000000262	scaffold_114	122874	NA	0.110835246	FALSE	0.952783173
ENSGACG00000000263	scaffold_1175	3084	NA	0.506964402	FALSE	1.047301561
ENSGACG00000000264	scaffold_69	119124	NA	0.162573168	FALSE	1.280866144
ENSGACG00000000265	scaffold_69	129379	NA	0.907879581	FALSE	1.142095736
ENSGACG00000000266	scaffold_356	488	NA	7.38E-12	TRUE	6.941775589
ENSGACG00000000267	scaffold_114	170988	NA	0.0005565	TRUE	0.86342045
ENSGACG00000000268	scaffold_356	6525	NA	1.87E-11	TRUE	4.251449741
ENSGACG00000000269	scaffold_69	136233	NA	0.803301285	FALSE	1.028316336
ENSGACG00000000270	scaffold_114	185007	NA	0.367566747	FALSE	0.87538359
ENSGACG00000000271	scaffold_69	185539	NA	0.525841331	FALSE	0.894925073
ENSGACG00000000272	scaffold_69	195884	NA	0.023138194	FALSE	0.864865079
ENSGACG00000000273	scaffold_114	189720	NA	0.689637501	FALSE	1.04385263
ENSGACG00000000274	scaffold_69	280774	NA	0.037759811	FALSE	0.728624255
ENSGACG00000000280	scaffold_114	253633	NA	0.804444004	FALSE	1.186058534
ENSGACG00000000281	scaffold_114	280644	NA	0.703527089	FALSE	0.925776136
ENSGACG00000000284	scaffold_311	52213	NA	0.720787442	FALSE	0.727454354
ENSGACG00000000286	scaffold_114	311496	NA	0.000236234	TRUE	0.821676913
ENSGACG00000000288	scaffold_114	325449	NA	0.070716915	FALSE	0.865409129
ENSGACG00000000289	scaffold_69	403820	NA	0.263962127	FALSE	0.840891331
ENSGACG00000000290	scaffold_114	336077	NA	0.271434801	FALSE	1.011083446
ENSGACG00000000291	scaffold_69	413959	NA	0.160395048	FALSE	0.742385794
ENSGACG00000000293	scaffold_114	347497	NA	0.705732636	FALSE	1.010414363
ENSGACG00000000294	scaffold_69	448972	NA	0.381394429	FALSE	1.066719231
ENSGACG00000000295	scaffold_114	350836	NA	0.47771593	FALSE	0.981886509
ENSGACG00000000296	scaffold_114	351905	NA	0.588854528	FALSE	1.026563804
ENSGACG00000000299	scaffold_69	455310	NA	0.487329265	FALSE	0.693501621
ENSGACG00000000300	scaffold_69	474585	NA	0.010107019	TRUE	0.785254637
ENSGACG00000000301	scaffold_69	562614	NA	0.75434625	FALSE	0.694563886
ENSGACG00000000303	scaffold_1221	2804	NA	0.214238071	FALSE	0.955955486
ENSGACG00000000304	scaffold_131	8954	NA	0.010463162	TRUE	1.376296135
ENSGACG00000000306	scaffold_69	663421	NA	2.97E-06	TRUE	0.637002172
ENSGACG00000000307	scaffold_27	50258	NA	3.10E-06	TRUE	1.594886217
ENSGACG00000000308	scaffold_1221	5160	NA	0.828882835	FALSE	0.78614453
ENSGACG00000000309	scaffold_27	86615	NA	0.656945036	FALSE	1.020975126
ENSGACG00000000310	scaffold_69	680685	NA	0.808750346	FALSE	1.173601712
ENSGACG00000000311	scaffold_69	770573	NA	0.022151991	FALSE	1.147883083
ENSGACG00000000312	scaffold_27	92223	NA	0.010145657	TRUE	1.092110214
ENSGACG00000000313	scaffold_27	95259	NA	0.764464203	FALSE	1.007958942
ENSGACG00000000316	scaffold_27	99116	NA	0.127996952	FALSE	1.012737868
ENSGACG00000000317	scaffold_69	791836	NA	0.021753157	TRUE	1.19098407
ENSGACG00000000318	scaffold_131	27479	NA	0.412557084	FALSE	0.806017613
ENSGACG00000000319	scaffold_27	117271	NA	0.040928973	FALSE	1.160921959
ENSGACG00000000320	scaffold_131	33815	NA	0.907893585	FALSE	1.363775193
ENSGACG00000000321	scaffold_168	26020	NA	0.932772714	FALSE	1.125129472
ENSGACG00000000324	scaffold_476	44124	NA	0.821702424	FALSE	0.641556671
ENSGACG00000000326	scaffold_395	13286	NA	0.036646976	FALSE	0.920882205
ENSGACG00000000328	scaffold_131	46558	NA	0.774082564	FALSE	1.104768703
ENSGACG00000000329	scaffold_27	167721	NA	0.024943197	FALSE	1.102916472
ENSGACG00000000330	scaffold_131	53185	NA	0.126224669	FALSE	1.154519946
ENSGACG00000000331	scaffold_27	190501	NA	0.063989827	FALSE	1.484999378
ENSGACG00000000332	scaffold_27	197089	NA	0.19970446	FALSE	1.304533034
ENSGACG00000000334	scaffold_168	44261	NA	0.176037653	FALSE	1.073509706
ENSGACG00000000335	scaffold_167	66994	NA	0.016106142	TRUE	0.713520524
ENSGACG00000000336	scaffold_131	58298	NA	0.191974437	FALSE	2.289193999
ENSGACG00000000338	scaffold_168	54670	NA	0.249210649	FALSE	1.14671013
ENSGACG00000000340	scaffold_27	208220	NA	0.017429569	TRUE	0.813497331
ENSGACG00000000341	scaffold_168	61474	NA	0.040433002	FALSE	1.233216284
ENSGACG00000000342	scaffold_168	67611	NA	0.025756873	FALSE	0.982472923
ENSGACG00000000344	scaffold_131	80041	NA	0.221665693	FALSE	1.146313289
ENSGACG00000000347	scaffold_27	222161	NA	0.000127768	TRUE	1.180937674
ENSGACG00000000348	scaffold_131	119576	NA	0.035848065	FALSE	0.697165175
ENSGACG00000000349	scaffold_27	233589	NA	0.200304702	FALSE	1.101251774
ENSGACG00000000350	scaffold_131	123835	NA	0.336073128	FALSE	1.327148395
ENSGACG00000000351	scaffold_168	73634	NA	0.057701177	FALSE	0.908617222
ENSGACG00000000353	scaffold_27	263096	NA	0.12947964	FALSE	1.030226164
ENSGACG00000000354	scaffold_168	87161	NA	0.067654006	FALSE	0.948689583
ENSGACG00000000356	scaffold_131	132085	NA	0.74933345	FALSE	0.982559692
ENSGACG00000000357	scaffold_27	292983	NA	0.079437969	FALSE	1.082136717
ENSGACG00000000358	scaffold_131	139973	NA	0.007965704	TRUE	0.640256449
ENSGACG00000000360	scaffold_131	151386	NA	0.034275223	FALSE	1.077348433
ENSGACG00000000361	scaffold_168	100136	NA	0.008998723	TRUE	0.887495299
ENSGACG00000000362	scaffold_131	156051	NA	0.166321248	FALSE	0.406721525
ENSGACG00000000363	scaffold_168	105794	NA	0.241246026	FALSE	1.057921182
ENSGACG00000000364	scaffold_27	318967	NA	0.057492313	FALSE	0.947536529
ENSGACG00000000367	scaffold_27	440928	NA	0.956817904	FALSE	0.917825208
ENSGACG00000000368	scaffold_131	162485	NA	0.622092794	FALSE	1.207178816
ENSGACG00000000369	scaffold_131	168124	NA	0.805013392	FALSE	1.184073634
ENSGACG00000000370	scaffold_131	175078	NA	0.190991472	FALSE	0.991376039
ENSGACG00000000371	scaffold_27	609897	NA	0.854941901	FALSE	0.856071554
ENSGACG00000000372	scaffold_168	138708	NA	0.868648377	FALSE	1.214474498
ENSGACG00000000373	scaffold_131	179537	NA	0.016763833	TRUE	0.913276344
ENSGACG00000000374	scaffold_27	646641	NA	0.200614942	FALSE	0.851696249
ENSGACG00000000375	scaffold_27	693100	NA	0.433149954	FALSE	0.940519315
ENSGACG00000000376	scaffold_27	661782	NA	0.02179861	FALSE	1.103016185
ENSGACG00000000377	scaffold_131	184552	NA	0.973219001	FALSE	1.06168243
ENSGACG00000000379	scaffold_131	197970	NA	0.003339218	TRUE	0.841456915
ENSGACG00000000380	scaffold_131	205439	NA	0.59515184	FALSE	0.866358515
ENSGACG00000000382	scaffold_1433	1451	NA	0.077341875	FALSE	1.535794112
ENSGACG00000000383	scaffold_27	679242	NA	0.060097876	FALSE	1.030288994
ENSGACG00000000384	scaffold_254	3761	NA	0.004916002	TRUE	1.494148128
ENSGACG00000000385	scaffold_27	698480	NA	0.146640855	FALSE	0.967517207
ENSGACG00000000387	scaffold_254	37184	NA	0.098411745	FALSE	0.793798891
ENSGACG00000000388	scaffold_27	725529	NA	0.456063195	FALSE	0.96352844
ENSGACG00000000389	scaffold_590	4969	NA	0.001128761	TRUE	2.795200887
ENSGACG00000000392	scaffold_168	144726	NA	0.000208425	TRUE	1.368943918
ENSGACG00000000396	scaffold_207	96307	NA	1.90E-07	TRUE	2.717859949
ENSGACG00000000397	scaffold_27	779690	NA	0.55376579	FALSE	0.913702288
ENSGACG00000000398	scaffold_728	1920	NA	0.253725154	FALSE	1.290925044
ENSGACG00000000399	scaffold_27	798696	NA	0.051821934	FALSE	1.525803776
ENSGACG00000000400	scaffold_728	8621	NA	0.115020535	FALSE	1.036622321
ENSGACG00000000401	scaffold_1209	3201	NA	0.898890719	FALSE	0.626670275
ENSGACG00000000403	scaffold_271	63853	NA	1.21E-09	TRUE	9.343082331
ENSGACG00000000405	scaffold_632	4104	NA	0.198486077	FALSE	1.0900289
ENSGACG00000000406	scaffold_27	812212	NA	0.49627169	FALSE	0.630339697
ENSGACG00000000407	scaffold_168	148791	NA	0.095276507	FALSE	0.9864715
ENSGACG00000000412	scaffold_27	839041	NA	0.484263613	FALSE	1.008400268
ENSGACG00000000415	scaffold_119	152392	NA	0.085502409	FALSE	1.160260167
ENSGACG00000000416	scaffold_1020	2417	NA	0.111339805	FALSE	0.889716289
ENSGACG00000000418	scaffold_27	854790	NA	0.000845077	TRUE	1.333686014
ENSGACG00000000419	scaffold_119	223290	NA	0.232001319	FALSE	0.879702684
ENSGACG00000000421	scaffold_119	258014	NA	0.732779212	FALSE	0.969662707
ENSGACG00000000422	scaffold_119	273972	NA	0.146131533	FALSE	1.031942756
ENSGACG00000000423	scaffold_27	863952	NA	0.209753216	FALSE	1.144686477
ENSGACG00000000425	scaffold_27	872327	NA	0.646594473	FALSE	0.976405952
ENSGACG00000000429	scaffold_80	140576	NA	0.320855492	FALSE	1.2063304
ENSGACG00000000430	scaffold_80	169063	NA	0.323975864	FALSE	1.097122761
ENSGACG00000000434	scaffold_80	194258	NA	0.618770634	FALSE	1.115898453
ENSGACG00000000437	scaffold_27	882956	NA	0.284979926	FALSE	0.952295171
ENSGACG00000000438	scaffold_163	37149	NA	0.297622967	FALSE	1.062717785
ENSGACG00000000439	scaffold_27	888115	NA	0.472452836	FALSE	1.092609145
ENSGACG00000000443	scaffold_27	895033	NA	0.348727062	FALSE	1.011292395
ENSGACG00000000445	scaffold_80	212541	NA	0.003642778	TRUE	0.865435822
ENSGACG00000000448	scaffold_80	218684	NA	0.002036557	TRUE	0.913215777
ENSGACG00000000449	scaffold_27	900557	NA	0.942439306	FALSE	0.936449022
ENSGACG00000000451	scaffold_27	927513	NA	0.673207984	FALSE	0.927134266
ENSGACG00000000452	scaffold_163	66441	NA	0.011358147	TRUE	0.853164712
ENSGACG00000000454	scaffold_139	91011	NA	0.072677823	FALSE	0.899493741
ENSGACG00000000456	scaffold_27	941807	NA	0.003188742	TRUE	1.110697074
ENSGACG00000000458	scaffold_80	224805	NA	0.890668854	FALSE	1.078111268
ENSGACG00000000459	scaffold_163	85428	NA	0.041197377	FALSE	1.159067217
ENSGACG00000000460	scaffold_163	96802	NA	0.118151853	FALSE	1.003616981
ENSGACG00000000461	scaffold_27	950863	NA	0.498292782	FALSE	0.942350924
ENSGACG00000000463	scaffold_163	98780	NA	0.963377142	FALSE	1.057819778
ENSGACG00000000464	scaffold_163	107892	NA	0.053710864	FALSE	0.280562025
ENSGACG00000000466	scaffold_139	99590	NA	0.786825328	FALSE	0.99970009
ENSGACG00000000467	scaffold_27	965463	NA	0.000155351	TRUE	1.539601839
ENSGACG00000000468	scaffold_80	296038	NA	0.888616302	FALSE	0.873582484
ENSGACG00000000469	scaffold_80	321039	NA	0.080246877	FALSE	1.044219863
ENSGACG00000000472	scaffold_27	981053	NA	0.004801132	TRUE	1.18371276
ENSGACG00000000473	scaffold_163	113349	NA	0.801924677	FALSE	1.011142141
ENSGACG00000000474	scaffold_80	343761	NA	0.870043325	FALSE	0.998475075
ENSGACG00000000477	scaffold_163	118446	NA	0.977188376	FALSE	0.942396664
ENSGACG00000000479	scaffold_139	107443	NA	0.207833802	FALSE	0.940221517
ENSGACG00000000480	scaffold_163	124425	NA	0.473340899	FALSE	0.993575797
ENSGACG00000000481	scaffold_101	138979	NA	0.822567452	FALSE	0.920858597
ENSGACG00000000482	scaffold_163	138144	NA	0.516093813	FALSE	1.061656176
ENSGACG00000000483	scaffold_163	150188	NA	0.000786141	TRUE	0.805261181
ENSGACG00000000486	scaffold_27	994760	NA	0.001841633	TRUE	1.136393084
ENSGACG00000000487	scaffold_139	114338	NA	0.151777599	FALSE	0.864413996
ENSGACG00000000488	scaffold_101	145624	NA	0.621323091	FALSE	0.909381202
ENSGACG00000000489	scaffold_101	152733	NA	0.252637534	FALSE	0.799511055
ENSGACG00000000490	scaffold_80	409835	NA	0.250835455	FALSE	0.894152284
ENSGACG00000000491	scaffold_80	412356	NA	0.960796825	FALSE	0.940135226
ENSGACG00000000492	scaffold_101	167651	NA	4.39E-09	TRUE	0.514003014
ENSGACG00000000493	scaffold_27	1006588	NA	0.325036333	FALSE	1.029105226
ENSGACG00000000494	scaffold_163	158815	NA	0.188673856	FALSE	0.881912901
ENSGACG00000000495	scaffold_101	188220	NA	0.000448433	TRUE	1.165956787
ENSGACG00000000496	scaffold_80	433417	NA	0.068048086	FALSE	0.856372533
ENSGACG00000000498	scaffold_27	1011842	NA	0.175792518	FALSE	0.897426076
ENSGACG00000000499	scaffold_101	208495	NA	0.238783876	FALSE	1.003294013
ENSGACG00000000500	scaffold_80	463625	NA	0.181679365	FALSE	1.157136977
ENSGACG00000000501	scaffold_139	125530	NA	0.913707015	FALSE	1.00377536
ENSGACG00000000502	scaffold_27	1016054	NA	0.453325742	FALSE	0.911310074
ENSGACG00000000503	scaffold_80	531681	NA	0.772345376	FALSE	1.1067809
ENSGACG00000000505	scaffold_139	140845	NA	0.214937094	FALSE	1.037022376
ENSGACG00000000506	scaffold_80	550225	NA	0.398604371	FALSE	1.18037437
ENSGACG00000000508	scaffold_27	1028285	NA	0.446956413	FALSE	0.972943502
ENSGACG00000000510	scaffold_101	303228	NA	0.298791776	FALSE	1.12728301
ENSGACG00000000511	scaffold_139	151230	NA	0.603564071	FALSE	1.184396375
ENSGACG00000000512	scaffold_27	1039015	NA	0.382214529	FALSE	1.070603878
ENSGACG00000000514	scaffold_101	333956	NA	0.12284853	FALSE	0.723780687
ENSGACG00000000515	scaffold_139	177168	NA	0.714727464	FALSE	1.056257209
ENSGACG00000000516	scaffold_27	1044494	NA	0.052186852	FALSE	1.045893735
ENSGACG00000000518	scaffold_139	199551	NA	0.778517773	FALSE	0.866189287
ENSGACG00000000519	scaffold_184	50478	NA	0.202548266	FALSE	0.733705769
ENSGACG00000000520	scaffold_184	92001	NA	0.05489691	FALSE	0.98166971
ENSGACG00000000521	scaffold_139	211751	NA	0.024285526	FALSE	0.921161244
ENSGACG00000000522	scaffold_27	1051892	NA	0.184513789	FALSE	0.866716881
ENSGACG00000000523	scaffold_27	1065194	NA	0.405146494	FALSE	1.06932609
ENSGACG00000000525	scaffold_397	8294	NA	0.888146791	FALSE	1.067907846
ENSGACG00000000526	scaffold_27	1104162	NA	0.084376679	FALSE	1.064150066
ENSGACG00000000527	scaffold_139	218833	NA	0.426557726	FALSE	1.049022117
ENSGACG00000000528	scaffold_27	1112741	NA	0.282367184	FALSE	0.696441816
ENSGACG00000000529	scaffold_101	348306	NA	0.663509164	FALSE	1.087149914
